val_0,padre_0,izq_0,val_1,padre_1,izq_1,val_2,padre_2,izq_2,val_3,padre_3,izq_3,val_4,padre_4,izq_4,val_5,padre_5,izq_5,val_6,padre_6,izq_6,val_buscar,busqueda,inorder_0,inorder_1,inorder_2,inorder_3,inorder_4,inorder_5,inorder_6
11,-1,-1,31,0,0,48,1,0,42,2,1,0,-1,-1,0,-1,-1,0,-1,-1,9,0,11,31,42,48,-1,-1,-1
10,-1,-1,36,0,0,33,1,1,26,2,1,28,3,0,5,0,1,44,1,0,34,0,5,10,26,28,33,36,44
25,-1,-1,33,0,0,29,1,1,49,1,0,16,0,1,18,4,0,0,-1,-1,39,0,16,18,25,29,33,49,-1
3,-1,-1,14,0,0,6,1,1,19,1,0,25,3,0,0,-1,-1,0,-1,-1,5,0,3,6,14,19,25,-1,-1
31,-1,-1,8,0,1,36,0,0,48,2,0,3,1,1,0,-1,-1,0,-1,-1,27,0,3,8,31,36,48,-1,-1
18,-1,-1,43,0,0,40,1,1,10,0,1,0,-1,-1,0,-1,-1,0,-1,-1,47,0,10,18,40,43,-1,-1,-1
31,-1,-1,26,0,1,9,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,7,0,9,26,31,-1,-1,-1,-1
34,-1,-1,37,0,0,4,0,1,15,2,0,0,-1,-1,0,-1,-1,0,-1,-1,27,0,4,15,34,37,-1,-1,-1
26,-1,-1,48,0,0,1,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,7,0,1,26,48,-1,-1,-1,-1
5,-1,-1,46,0,0,27,1,1,26,2,1,17,3,1,21,4,0,0,-1,-1,10,0,5,17,21,26,27,46,-1
44,-1,-1,34,0,1,37,1,0,11,1,1,38,2,0,1,3,1,0,-1,-1,18,0,1,11,34,37,38,44,-1
11,-1,-1,8,0,1,30,0,0,23,2,1,0,-1,-1,0,-1,-1,0,-1,-1,19,0,8,11,23,30,-1,-1,-1
21,-1,-1,24,0,0,27,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,17,0,21,24,27,-1,-1,-1,-1
26,-1,-1,34,0,0,31,1,1,33,2,0,0,-1,-1,0,-1,-1,0,-1,-1,27,0,26,31,33,34,-1,-1,-1
9,-1,-1,45,0,0,27,1,1,26,2,1,39,2,0,11,3,1,0,-1,-1,29,0,9,11,26,27,39,45,-1
10,-1,-1,45,0,0,15,1,1,13,2,1,0,-1,-1,0,-1,-1,0,-1,-1,47,0,10,13,15,45,-1,-1,-1
36,-1,-1,34,0,1,28,1,1,49,0,0,6,2,1,19,4,0,0,-1,-1,20,0,6,19,28,34,36,49,-1
43,-1,-1,18,0,1,13,1,1,38,1,0,10,2,1,0,-1,-1,0,-1,-1,35,0,10,13,18,38,43,-1,-1
13,-1,-1,6,0,1,31,0,0,48,2,0,0,-1,-1,0,-1,-1,0,-1,-1,42,0,6,13,31,48,-1,-1,-1
42,-1,-1,29,0,1,36,1,0,8,1,1,0,-1,-1,0,-1,-1,0,-1,-1,23,0,8,29,36,42,-1,-1,-1
36,-1,-1,49,0,0,45,1,1,42,2,1,32,0,1,23,4,1,0,-1,-1,13,0,23,32,36,42,45,49,-1
21,-1,-1,25,0,0,43,1,0,44,2,0,14,0,1,0,-1,-1,0,-1,-1,4,0,14,21,25,43,44,-1,-1
18,-1,-1,27,0,0,1,0,1,10,2,0,28,1,0,0,-1,-1,0,-1,-1,46,0,1,10,18,27,28,-1,-1
22,-1,-1,14,0,1,7,1,1,9,2,0,8,3,1,48,0,0,0,-1,-1,21,0,7,8,9,14,22,48,-1
5,-1,-1,4,0,1,1,1,1,34,0,0,40,3,0,7,3,1,8,5,0,22,0,1,4,5,7,8,34,40
48,-1,-1,33,0,1,15,1,1,34,1,0,4,2,1,27,2,0,0,-1,-1,43,0,4,15,27,33,34,48,-1
20,-1,-1,13,0,1,44,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,12,0,13,20,44,-1,-1,-1,-1
14,-1,-1,47,0,0,18,1,1,45,2,0,33,3,1,0,-1,-1,0,-1,-1,43,0,14,18,33,45,47,-1,-1
30,-1,-1,48,0,0,13,0,1,36,1,1,29,2,0,7,2,1,0,-1,-1,15,0,7,13,29,30,36,48,-1
36,-1,-1,33,0,1,38,0,0,28,1,1,19,3,1,20,4,0,47,2,0,21,0,19,20,28,33,36,38,47
13,-1,-1,49,0,0,27,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,3,0,13,27,49,-1,-1,-1,-1
14,-1,-1,3,0,1,38,0,0,30,2,1,22,3,1,33,3,0,0,-1,-1,19,0,3,14,22,30,33,38,-1
49,-1,-1,17,0,1,5,1,1,44,1,0,14,2,0,0,-1,-1,0,-1,-1,16,0,5,14,17,44,49,-1,-1
47,-1,-1,28,0,1,7,1,1,10,2,0,5,2,1,0,-1,-1,0,-1,-1,2,0,5,7,10,28,47,-1,-1
17,-1,-1,11,0,1,9,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,42,0,9,11,17,-1,-1,-1,-1
20,-1,-1,48,0,0,45,1,1,29,2,1,38,3,0,37,4,1,40,4,0,33,0,20,29,37,38,40,45,48
31,-1,-1,5,0,1,34,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,17,0,5,31,34,-1,-1,-1,-1
10,-1,-1,27,0,0,2,0,1,40,1,0,0,-1,-1,0,-1,-1,0,-1,-1,20,0,2,10,27,40,-1,-1,-1
3,-1,-1,15,0,0,35,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,38,0,3,15,35,-1,-1,-1,-1
2,-1,-1,45,0,0,29,1,1,50,1,0,41,2,0,0,-1,-1,0,-1,-1,8,0,2,29,41,45,50,-1,-1
18,-1,-1,8,0,1,34,0,0,38,2,0,26,2,1,28,4,0,0,-1,-1,49,0,8,18,26,28,34,38,-1
6,-1,-1,3,0,1,26,0,0,40,2,0,0,-1,-1,0,-1,-1,0,-1,-1,1,0,3,6,26,40,-1,-1,-1
43,-1,-1,38,0,1,1,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,48,0,1,38,43,-1,-1,-1,-1
30,-1,-1,15,0,1,18,1,0,17,2,1,0,-1,-1,0,-1,-1,0,-1,-1,20,0,15,17,18,30,-1,-1,-1
43,-1,-1,27,0,1,7,1,1,1,2,1,20,2,0,9,4,1,0,-1,-1,9,1,1,7,9,20,27,43,-1
16,-1,-1,18,0,0,9,0,1,14,2,0,5,2,1,36,1,0,22,5,1,14,1,5,9,14,16,18,22,36
48,-1,-1,9,0,1,30,1,0,14,2,1,42,2,0,37,4,1,28,3,0,18,0,9,14,28,30,37,42,48
23,-1,-1,41,0,0,49,1,0,26,1,1,36,3,0,20,0,1,27,4,1,24,0,20,23,26,27,36,41,49
4,-1,-1,6,0,0,46,1,0,47,2,0,23,2,1,26,4,0,2,0,1,14,0,2,4,6,23,26,46,47
43,-1,-1,47,0,0,49,1,0,15,0,1,50,2,0,1,3,1,10,5,0,27,0,1,10,15,43,47,49,50
43,-1,-1,45,0,0,37,0,1,3,2,1,11,3,0,0,-1,-1,0,-1,-1,38,0,3,11,37,43,45,-1,-1
5,-1,-1,24,0,0,17,1,1,19,2,0,16,2,1,36,1,0,3,0,1,19,1,3,5,16,17,19,24,36
9,-1,-1,29,0,0,15,1,1,46,1,0,24,2,0,49,3,0,40,3,1,25,0,9,15,24,29,40,46,49
27,-1,-1,42,0,0,29,1,1,31,2,0,12,0,1,0,-1,-1,0,-1,-1,2,0,12,27,29,31,42,-1,-1
15,-1,-1,49,0,0,32,1,1,22,2,1,28,3,0,25,4,1,0,-1,-1,19,0,15,22,25,28,32,49,-1
16,-1,-1,34,0,0,37,1,0,28,1,1,0,-1,-1,0,-1,-1,0,-1,-1,18,0,16,28,34,37,-1,-1,-1
36,-1,-1,2,0,1,16,1,0,37,0,0,0,-1,-1,0,-1,-1,0,-1,-1,14,0,2,16,36,37,-1,-1,-1
21,-1,-1,4,0,1,11,1,0,49,0,0,17,2,0,0,-1,-1,0,-1,-1,41,0,4,11,17,21,49,-1,-1
3,-1,-1,34,0,0,41,1,0,33,1,1,37,2,1,0,-1,-1,0,-1,-1,1,0,3,33,34,37,41,-1,-1
29,-1,-1,44,0,0,46,1,0,13,0,1,0,-1,-1,0,-1,-1,0,-1,-1,36,0,13,29,44,46,-1,-1,-1
19,-1,-1,33,0,0,36,1,0,22,1,1,16,0,1,0,-1,-1,0,-1,-1,38,0,16,19,22,33,36,-1,-1
42,-1,-1,12,0,1,13,1,0,47,0,0,0,-1,-1,0,-1,-1,0,-1,-1,49,0,12,13,42,47,-1,-1,-1
24,-1,-1,37,0,0,5,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,16,0,5,24,37,-1,-1,-1,-1
34,-1,-1,9,0,1,25,1,0,29,2,0,0,-1,-1,0,-1,-1,0,-1,-1,34,1,9,25,29,34,-1,-1,-1
11,-1,-1,8,0,1,47,0,0,48,2,0,50,3,0,27,2,1,0,-1,-1,15,0,8,11,27,47,48,50,-1
37,-1,-1,38,0,0,35,0,1,11,2,1,48,1,0,34,3,0,42,4,1,10,0,11,34,35,37,38,42,48
30,-1,-1,34,0,0,39,1,0,46,2,0,31,1,1,0,-1,-1,0,-1,-1,28,0,30,31,34,39,46,-1,-1
29,-1,-1,24,0,1,12,1,1,20,2,0,22,3,0,10,2,1,15,3,1,7,0,10,12,15,20,22,24,29
10,-1,-1,49,0,0,13,1,1,19,2,0,17,3,1,31,3,0,5,0,1,40,0,5,10,13,17,19,31,49
37,-1,-1,25,0,1,11,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,40,0,11,25,37,-1,-1,-1,-1
48,-1,-1,28,0,1,16,1,1,11,2,1,21,2,0,27,4,0,0,-1,-1,49,0,11,16,21,27,28,48,-1
37,-1,-1,16,0,1,43,0,0,44,2,0,15,1,1,0,-1,-1,0,-1,-1,27,0,15,16,37,43,44,-1,-1
11,-1,-1,42,0,0,10,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,12,0,10,11,42,-1,-1,-1,-1
1,-1,-1,23,0,0,29,1,0,4,1,1,47,2,0,0,-1,-1,0,-1,-1,13,0,1,4,23,29,47,-1,-1
27,-1,-1,5,0,1,30,0,0,13,1,0,41,2,0,38,4,1,35,5,1,3,0,5,13,27,30,35,38,41
7,-1,-1,19,0,0,41,1,0,22,2,1,0,-1,-1,0,-1,-1,0,-1,-1,24,0,7,19,22,41,-1,-1,-1
17,-1,-1,7,0,1,16,1,0,30,0,0,22,3,1,49,3,0,31,5,1,27,0,7,16,17,22,30,31,49
17,-1,-1,19,0,0,49,1,0,47,2,1,39,3,1,30,4,1,44,4,0,4,0,17,19,30,39,44,47,49
30,-1,-1,20,0,1,40,0,0,45,2,0,0,-1,-1,0,-1,-1,0,-1,-1,46,0,20,30,40,45,-1,-1,-1
2,-1,-1,5,0,0,24,1,0,18,2,1,23,3,0,28,2,0,43,5,0,14,0,2,5,18,23,24,28,43
8,-1,-1,24,0,0,49,1,0,47,2,1,13,1,1,25,3,1,22,4,0,17,0,8,13,22,24,25,47,49
37,-1,-1,44,0,0,45,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,41,0,37,44,45,-1,-1,-1,-1
38,-1,-1,42,0,0,10,0,1,13,2,0,0,-1,-1,0,-1,-1,0,-1,-1,50,0,10,13,38,42,-1,-1,-1
38,-1,-1,24,0,1,45,0,0,22,1,1,43,2,1,0,-1,-1,0,-1,-1,36,0,22,24,38,43,45,-1,-1
1,-1,-1,33,0,0,20,1,1,49,1,0,2,2,1,43,3,1,21,2,0,10,0,1,2,20,21,33,43,49
3,-1,-1,11,0,0,14,1,0,30,2,0,20,3,1,26,4,0,0,-1,-1,3,1,3,11,14,20,26,30,-1
43,-1,-1,10,0,1,42,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,31,0,10,42,43,-1,-1,-1,-1
33,-1,-1,45,0,0,37,1,1,24,0,1,12,3,1,4,4,1,44,2,0,23,0,4,12,24,33,37,44,45
20,-1,-1,48,0,0,35,1,1,26,2,1,38,2,0,46,4,0,0,-1,-1,38,1,20,26,35,38,46,48,-1
33,-1,-1,12,0,1,13,1,0,29,2,0,0,-1,-1,0,-1,-1,0,-1,-1,8,0,12,13,29,33,-1,-1,-1
22,-1,-1,46,0,0,49,1,0,28,1,1,0,-1,-1,0,-1,-1,0,-1,-1,40,0,22,28,46,49,-1,-1,-1
48,-1,-1,34,0,1,26,1,1,42,1,0,38,3,1,18,2,1,17,5,1,37,0,17,18,26,34,38,42,48
4,-1,-1,9,0,0,27,1,0,42,2,0,0,-1,-1,0,-1,-1,0,-1,-1,46,0,4,9,27,42,-1,-1,-1
4,-1,-1,7,0,0,50,1,0,27,2,1,0,-1,-1,0,-1,-1,0,-1,-1,6,0,4,7,27,50,-1,-1,-1
9,-1,-1,39,0,0,27,1,1,16,2,1,31,2,0,24,3,0,0,-1,-1,50,0,9,16,24,27,31,39,-1
20,-1,-1,39,0,0,8,0,1,26,1,1,29,3,0,12,2,0,13,5,0,44,0,8,12,13,20,26,29,39
46,-1,-1,26,0,1,34,1,0,36,2,0,39,3,0,27,2,1,38,4,1,26,1,26,27,34,36,38,39,46
23,-1,-1,26,0,0,34,1,0,35,2,0,13,0,1,39,3,0,0,-1,-1,28,0,13,23,26,34,35,39,-1
16,-1,-1,48,0,0,12,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,6,0,12,16,48,-1,-1,-1,-1
27,-1,-1,33,0,0,47,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,50,0,27,33,47,-1,-1,-1,-1
8,-1,-1,26,0,0,11,1,1,33,1,0,28,3,1,35,3,0,45,5,0,50,0,8,11,26,28,33,35,45
12,-1,-1,13,0,0,27,1,0,35,2,0,22,2,1,33,3,1,0,-1,-1,28,0,12,13,22,27,33,35,-1
20,-1,-1,9,0,1,17,1,0,2,1,1,43,0,0,49,4,0,33,4,1,13,0,2,9,17,20,33,43,49
10,-1,-1,13,0,0,49,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,16,0,10,13,49,-1,-1,-1,-1
29,-1,-1,42,0,0,3,0,1,38,1,1,47,1,0,41,3,0,0,-1,-1,36,0,3,29,38,41,42,47,-1
20,-1,-1,41,0,0,7,0,1,1,2,1,24,1,1,18,2,0,0,-1,-1,43,0,1,7,18,20,24,41,-1
23,-1,-1,50,0,0,8,0,1,5,2,1,0,-1,-1,0,-1,-1,0,-1,-1,4,0,5,8,23,50,-1,-1,-1
18,-1,-1,43,0,0,45,1,0,9,0,1,15,3,0,5,3,1,19,1,1,36,0,5,9,15,18,19,43,45
14,-1,-1,35,0,0,26,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,36,0,14,26,35,-1,-1,-1,-1
12,-1,-1,28,0,0,4,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,10,0,4,12,28,-1,-1,-1,-1
48,-1,-1,46,0,1,49,0,0,6,1,1,21,3,0,15,4,1,20,5,0,40,0,6,15,20,21,46,48,49
7,-1,-1,41,0,0,10,1,1,15,2,0,46,1,0,0,-1,-1,0,-1,-1,44,0,7,10,15,41,46,-1,-1
48,-1,-1,27,0,1,31,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,4,0,27,31,48,-1,-1,-1,-1
37,-1,-1,5,0,1,19,1,0,7,2,1,3,1,1,32,2,0,0,-1,-1,27,0,3,5,7,19,32,37,-1
25,-1,-1,38,0,0,8,0,1,10,2,0,11,3,0,19,4,0,22,5,0,7,0,8,10,11,19,22,25,38
2,-1,-1,23,0,0,3,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,39,0,2,3,23,-1,-1,-1,-1
43,-1,-1,34,0,1,26,1,1,47,0,0,12,2,1,0,-1,-1,0,-1,-1,16,0,12,26,34,43,47,-1,-1
21,-1,-1,20,0,1,28,0,0,26,2,1,0,-1,-1,0,-1,-1,0,-1,-1,21,1,20,21,26,28,-1,-1,-1
44,-1,-1,48,0,0,31,0,1,9,2,1,0,-1,-1,0,-1,-1,0,-1,-1,5,0,9,31,44,48,-1,-1,-1
40,-1,-1,47,0,0,1,0,1,7,2,0,0,-1,-1,0,-1,-1,0,-1,-1,40,1,1,7,40,47,-1,-1,-1
20,-1,-1,23,0,0,22,1,1,35,1,0,0,-1,-1,0,-1,-1,0,-1,-1,23,1,20,22,23,35,-1,-1,-1
32,-1,-1,6,0,1,9,1,0,20,2,0,25,3,0,1,1,1,26,4,0,2,0,1,6,9,20,25,26,32
37,-1,-1,44,0,0,26,0,1,24,2,1,0,-1,-1,0,-1,-1,0,-1,-1,50,0,24,26,37,44,-1,-1,-1
12,-1,-1,30,0,0,15,1,1,34,1,0,50,3,0,0,-1,-1,0,-1,-1,32,0,12,15,30,34,50,-1,-1
47,-1,-1,32,0,1,44,1,0,41,2,1,20,1,1,22,4,0,13,4,1,12,0,13,20,22,32,41,44,47
29,-1,-1,42,0,0,1,0,1,10,2,0,0,-1,-1,0,-1,-1,0,-1,-1,3,0,1,10,29,42,-1,-1,-1
19,-1,-1,26,0,0,33,1,0,20,1,1,0,-1,-1,0,-1,-1,0,-1,-1,12,0,19,20,26,33,-1,-1,-1
1,-1,-1,44,0,0,15,1,1,17,2,0,0,-1,-1,0,-1,-1,0,-1,-1,6,0,1,15,17,44,-1,-1,-1
49,-1,-1,7,0,1,12,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,1,0,7,12,49,-1,-1,-1,-1
49,-1,-1,6,0,1,48,1,0,50,0,0,32,2,1,0,-1,-1,0,-1,-1,23,0,6,32,48,49,50,-1,-1
7,-1,-1,34,0,0,4,0,1,27,1,1,0,-1,-1,0,-1,-1,0,-1,-1,24,0,4,7,27,34,-1,-1,-1
13,-1,-1,6,0,1,4,1,1,37,0,0,31,3,1,2,2,1,25,4,1,5,0,2,4,6,13,25,31,37
36,-1,-1,43,0,0,14,0,1,1,2,1,18,2,0,35,4,0,50,1,0,11,0,1,14,18,35,36,43,50
19,-1,-1,18,0,1,44,0,0,7,1,1,16,3,0,43,2,1,0,-1,-1,48,0,7,16,18,19,43,44,-1
17,-1,-1,3,0,1,30,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,29,0,3,17,30,-1,-1,-1,-1
14,-1,-1,13,0,1,47,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,49,0,13,14,47,-1,-1,-1,-1
4,-1,-1,7,0,0,39,1,0,16,2,1,23,3,0,0,-1,-1,0,-1,-1,7,1,4,7,16,23,39,-1,-1
5,-1,-1,44,0,0,42,1,1,19,2,1,6,3,1,33,3,0,1,0,1,29,0,1,5,6,19,33,42,44
17,-1,-1,14,0,1,46,0,0,22,2,1,0,-1,-1,0,-1,-1,0,-1,-1,24,0,14,17,22,46,-1,-1,-1
20,-1,-1,38,0,0,4,0,1,15,2,0,2,2,1,0,-1,-1,0,-1,-1,15,1,2,4,15,20,38,-1,-1
40,-1,-1,38,0,1,18,1,1,44,0,0,10,2,1,33,2,0,5,4,1,6,0,5,10,18,33,38,40,44
27,-1,-1,5,0,1,4,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,22,0,4,5,27,-1,-1,-1,-1
25,-1,-1,31,0,0,42,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,7,0,25,31,42,-1,-1,-1,-1
27,-1,-1,33,0,0,22,0,1,7,2,1,31,1,1,0,-1,-1,0,-1,-1,3,0,7,22,27,31,33,-1,-1
5,-1,-1,27,0,0,33,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,30,0,5,27,33,-1,-1,-1,-1
17,-1,-1,29,0,0,50,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,27,0,17,29,50,-1,-1,-1,-1
33,-1,-1,27,0,1,8,1,1,21,2,0,11,3,1,0,-1,-1,0,-1,-1,23,0,8,11,21,27,33,-1,-1
43,-1,-1,42,0,1,8,1,1,1,2,1,44,0,0,0,-1,-1,0,-1,-1,18,0,1,8,42,43,44,-1,-1
13,-1,-1,33,0,0,30,1,1,14,2,1,3,0,1,40,1,0,0,-1,-1,45,0,3,13,14,30,33,40,-1
4,-1,-1,10,0,0,45,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,28,0,4,10,45,-1,-1,-1,-1
19,-1,-1,5,0,1,7,1,0,4,1,1,48,0,0,13,2,0,36,4,1,39,0,4,5,7,13,19,36,48
24,-1,-1,47,0,0,26,1,1,11,0,1,5,3,1,16,3,0,0,-1,-1,36,0,5,11,16,24,26,47,-1
49,-1,-1,14,0,1,50,0,0,13,1,1,0,-1,-1,0,-1,-1,0,-1,-1,23,0,13,14,49,50,-1,-1,-1
20,-1,-1,46,0,0,33,1,1,8,0,1,0,-1,-1,0,-1,-1,0,-1,-1,48,0,8,20,33,46,-1,-1,-1
30,-1,-1,17,0,1,24,1,0,39,0,0,0,-1,-1,0,-1,-1,0,-1,-1,25,0,17,24,30,39,-1,-1,-1
40,-1,-1,17,0,1,49,0,0,33,1,0,43,2,1,0,-1,-1,0,-1,-1,31,0,17,33,40,43,49,-1,-1
40,-1,-1,6,0,1,27,1,0,13,2,1,10,3,1,12,4,0,37,2,0,29,0,6,10,12,13,27,37,40
11,-1,-1,6,0,1,32,0,0,31,2,1,5,1,1,0,-1,-1,0,-1,-1,30,0,5,6,11,31,32,-1,-1
14,-1,-1,4,0,1,22,0,0,44,2,0,0,-1,-1,0,-1,-1,0,-1,-1,3,0,4,14,22,44,-1,-1,-1
7,-1,-1,50,0,0,21,1,1,30,2,0,29,3,1,26,4,1,38,3,0,43,0,7,21,26,29,30,38,50
44,-1,-1,36,0,1,47,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,27,0,36,44,47,-1,-1,-1,-1
32,-1,-1,39,0,0,22,0,1,33,1,1,0,-1,-1,0,-1,-1,0,-1,-1,46,0,22,32,33,39,-1,-1,-1
11,-1,-1,43,0,0,5,0,1,49,1,0,21,1,1,15,4,1,0,-1,-1,42,0,5,11,15,21,43,49,-1
6,-1,-1,36,0,0,43,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,7,0,6,36,43,-1,-1,-1,-1
8,-1,-1,10,0,0,29,1,0,17,2,1,27,3,0,37,2,0,0,-1,-1,47,0,8,10,17,27,29,37,-1
7,-1,-1,19,0,0,1,0,1,39,1,0,22,3,1,24,4,0,17,1,1,7,1,1,7,17,19,22,24,39
27,-1,-1,50,0,0,8,0,1,13,2,0,0,-1,-1,0,-1,-1,0,-1,-1,50,1,8,13,27,50,-1,-1,-1
44,-1,-1,49,0,0,37,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,47,0,37,44,49,-1,-1,-1,-1
48,-1,-1,16,0,1,45,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,47,0,16,45,48,-1,-1,-1,-1
16,-1,-1,25,0,0,13,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,36,0,13,16,25,-1,-1,-1,-1
32,-1,-1,35,0,0,28,0,1,21,2,1,46,1,0,37,4,1,5,3,1,15,0,5,21,28,32,35,37,46
3,-1,-1,16,0,0,36,1,0,21,2,1,0,-1,-1,0,-1,-1,0,-1,-1,37,0,3,16,21,36,-1,-1,-1
31,-1,-1,6,0,1,42,0,0,38,2,1,5,1,1,0,-1,-1,0,-1,-1,11,0,5,6,31,38,42,-1,-1
50,-1,-1,3,0,1,38,1,0,12,2,1,40,2,0,34,3,0,0,-1,-1,21,0,3,12,34,38,40,50,-1
10,-1,-1,32,0,0,25,1,1,6,0,1,3,3,1,21,2,1,9,3,0,41,0,3,6,9,10,21,25,32
24,-1,-1,22,0,1,39,0,0,8,1,1,38,2,1,0,-1,-1,0,-1,-1,16,0,8,22,24,38,39,-1,-1
2,-1,-1,50,0,0,31,1,1,20,2,1,6,3,1,12,4,0,0,-1,-1,38,0,2,6,12,20,31,50,-1
10,-1,-1,3,0,1,50,0,0,1,1,1,12,2,1,24,4,0,9,1,0,50,1,1,3,9,10,12,24,50
35,-1,-1,11,0,1,49,0,0,30,1,0,46,2,1,0,-1,-1,0,-1,-1,25,0,11,30,35,46,49,-1,-1
15,-1,-1,34,0,0,32,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,4,0,15,32,34,-1,-1,-1,-1
14,-1,-1,40,0,0,12,0,1,10,2,1,2,3,1,13,2,0,38,1,1,8,0,2,10,12,13,14,38,40
6,-1,-1,30,0,0,40,1,0,28,1,1,0,-1,-1,0,-1,-1,0,-1,-1,43,0,6,28,30,40,-1,-1,-1
20,-1,-1,40,0,0,7,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,19,0,7,20,40,-1,-1,-1,-1
16,-1,-1,49,0,0,12,0,1,50,1,0,19,1,1,0,-1,-1,0,-1,-1,28,0,12,16,19,49,50,-1,-1
35,-1,-1,47,0,0,6,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,33,0,6,35,47,-1,-1,-1,-1
3,-1,-1,27,0,0,49,1,0,18,1,1,5,3,1,46,2,1,0,-1,-1,26,0,3,5,18,27,46,49,-1
27,-1,-1,28,0,0,8,0,1,41,1,0,43,3,0,50,4,0,0,-1,-1,34,0,8,27,28,41,43,50,-1
11,-1,-1,45,0,0,16,1,1,49,1,0,0,-1,-1,0,-1,-1,0,-1,-1,47,0,11,16,45,49,-1,-1,-1
9,-1,-1,31,0,0,38,1,0,50,2,0,32,2,1,42,3,1,0,-1,-1,22,0,9,31,32,38,42,50,-1
17,-1,-1,41,0,0,22,1,1,9,0,1,33,2,0,10,3,0,0,-1,-1,41,1,9,10,17,22,33,41,-1
18,-1,-1,9,0,1,36,0,0,38,2,0,10,1,0,29,2,1,0,-1,-1,12,0,9,10,18,29,36,38,-1
48,-1,-1,18,0,1,47,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,50,0,18,47,48,-1,-1,-1,-1
19,-1,-1,39,0,0,26,1,1,32,2,0,0,-1,-1,0,-1,-1,0,-1,-1,12,0,19,26,32,39,-1,-1,-1
9,-1,-1,44,0,0,4,0,1,7,2,0,27,1,1,12,4,1,24,5,0,29,0,4,7,9,12,24,27,44
12,-1,-1,42,0,0,27,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,44,0,12,27,42,-1,-1,-1,-1
28,-1,-1,7,0,1,31,0,0,8,1,0,0,-1,-1,0,-1,-1,0,-1,-1,18,0,7,8,28,31,-1,-1,-1
3,-1,-1,25,0,0,42,1,0,28,2,1,0,-1,-1,0,-1,-1,0,-1,-1,14,0,3,25,28,42,-1,-1,-1
30,-1,-1,44,0,0,13,0,1,24,2,0,37,1,1,28,3,0,42,4,0,46,0,13,24,28,30,37,42,44
4,-1,-1,29,0,0,24,1,1,14,2,1,0,-1,-1,0,-1,-1,0,-1,-1,38,0,4,14,24,29,-1,-1,-1
27,-1,-1,48,0,0,6,0,1,1,2,1,50,1,0,25,2,0,32,1,1,43,0,1,6,25,27,32,48,50
19,-1,-1,41,0,0,25,1,1,13,0,1,0,-1,-1,0,-1,-1,0,-1,-1,12,0,13,19,25,41,-1,-1,-1
5,-1,-1,50,0,0,8,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,41,0,5,8,50,-1,-1,-1,-1
41,-1,-1,12,0,1,40,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,23,0,12,40,41,-1,-1,-1,-1
